f2                  i
0.195440605209196	0.0200
0.685844596187561	0.0400
1.18662812498517	0.0600
1.66278613951358	0.0800
2.11570247933884	0.1000
2.62368189056267	0.1200
3.16611998328289	0.1400
3.62121707295213	0.1600
4.11439668544203	0.1800
4.63477401421253	0.2000
